gene,log2FC_BaP_vs_Control,welch_p,n_bap,n_control,BH_p
Gm56494,-0.006145914000000002,0.9446756329846266,4,4,0.9896623150321496
Gm64969,-0.0024075201249999963,0.9446973196080304,4,4,0.9896623150321496
Htr3a,0.017223797249999784,0.9447219754705046,4,4,0.9896623150321496
Akp3,0.004282978749999999,0.9447596400721584,4,4,0.9896638225373974
Ighv12-3,0.007108113249999978,0.9447920058517583,4,4,0.9896638225373974
Itm2a,-0.012640933000000132,0.9448402838867056,4,4,0.9896638225373974
Klk7,-0.00701346349999999,0.9448533940084023,4,4,0.9896638225373974
Plaat5,-0.006957142999999999,0.944930745461888,4,4,0.9896691622567664
Platr4,-0.0029218232499999995,0.9449338407692301,4,4,0.9896691622567664
Pomc,-0.02077932299999996,0.9449559770957042,4,4,0.9896691622567664
Ssxb15,0.0038486087499999266,0.9450881563471059,4,4,0.9897126709606386
Gm9831,-0.00997359375000001,0.9451074321952364,4,4,0.9897126709606386
Vmn1r60,0.006470082249999995,0.9451220307705588,4,4,0.9897126709606386
Tmem39b,0.007760739999999933,0.945247119562347,4,4,0.9897126709606386
1700049E22Rik,-0.008658257749999981,0.9452502704228998,4,4,0.9897126709606386
Gusb,0.0032875991249998737,0.945320708109596,4,4,0.9897126709606386
A630023A22Rik,0.005225890499999997,0.9453209818187456,4,4,0.9897126709606386
Cdhr4,-0.008261397750000066,0.9453292462769105,4,4,0.9897126709606386
Prl7c1,0.0032903894999999975,0.945333595962847,4,4,0.9897126709606386
Or14a256,0.010915116750000009,0.9453608787366509,4,4,0.9897126709606386
Dkk1,-0.0027104567499999926,0.9454016439913517,4,4,0.9897126709606386
Gm10544,0.008564689499999993,0.9454102512919503,4,4,0.9897126709606386
Mymk,-0.004872307999999992,0.9454318662697923,4,4,0.9897126709606386
Zfp474,0.013807204749999968,0.9454524707423437,4,4,0.9897126709606386
Dusp1,-0.009596114500000003,0.9456265957843194,4,4,0.9898568951237666
Tas2r137,0.007017350500000002,0.945705925131991,4,4,0.9898568951237666
Enam,-0.004806765999999962,0.9457222412627397,4,4,0.9898568951237666
Ndufa4l2,0.006878067250000064,0.9457982111758108,4,4,0.9898568951237666
Speer4f1,0.003443140499999997,0.9458085818946911,4,4,0.9898568951237666
Or5ak4,0.006623069500000002,0.9458126578096082,4,4,0.9898568951237666
Capn12,-0.005923623124999999,0.9458270781525594,4,4,0.9898568951237666
Gm42921,0.0037758453749999754,0.9458719372292417,4,4,0.9898568951237666
Gm56459,0.004326005499999997,0.9459152572787662,4,4,0.9898568951237666
Gm56458,0.004326005499999997,0.9459152572787662,4,4,0.9898568951237666
Smim8,0.002936813499999996,0.9460266578528991,4,4,0.9899394568482354
Krtap2-4,0.008123790500000005,0.9460959429814697,4,4,0.9899481418718284
Gm7945,0.004769706250000005,0.9460999660317608,4,4,0.9899481418718284
Mb,0.005180195499999998,0.9462502253291283,4,4,0.9900462048396995
Zp3,0.010723837,0.9462763132524579,4,4,0.9900462048396995
Gm16793,0.005309823000000047,0.9462912077384965,4,4,0.9900462048396995
Pls1,0.009341290374999991,0.9463964988290275,4,4,0.9900635378460135
Rpl10a-ps4,0.0023445604999998704,0.9464110834971257,4,4,0.9900635378460135
Vmn1r73,0.007118068000000005,0.9464158816989698,4,4,0.9900635378460135
Gm15706,-0.016022276249999967,0.9464389754495397,4,4,0.9900635378460135
Gm75368,0.003376037749999991,0.9465737920270091,4,4,0.9900635378460135
Hspe1-ps2,-0.004079723000000007,0.9466180398669146,4,4,0.9900635378460135
Zfp623,0.008006271499999995,0.9466189460860462,4,4,0.9900635378460135
Dcaf7,-0.008270731500000017,0.9466216476448871,4,4,0.9900635378460135
Gm66028,-0.0023487208750000432,0.9466379615907593,4,4,0.9900635378460135
Gm6284,-0.003446370749999997,0.9466441144843369,4,4,0.9900635378460135
Gm14066,-0.009355134500000029,0.9466653626744732,4,4,0.9900635378460135
Ibtk,0.007768969250000035,0.9468297999723861,4,4,0.9902015104717737
Bdp1,0.009202695249999948,0.9468862097214701,4,4,0.9902046476816418
Vmn2r27,-0.009044326499999991,0.9468978250288986,4,4,0.9902046476816418
Stox2,-0.006910016999999824,0.9469882213783277,4,4,0.9902303715797446
5430410E06Rik,0.00775143874999995,0.9470497036901947,4,4,0.9902303715797446
Mup17,-0.004598365000000021,0.9470719042945777,4,4,0.9902303715797446
Vmn2r55,-0.004088337375000001,0.9470902059361821,4,4,0.9902303715797446
Ogfrl1,-0.00878712749999977,0.947109570185356,4,4,0.9902303715797446
Pcsk1,-0.013065446250000168,0.9471175047320055,4,4,0.9902303715797446
Pold2,-0.0048101015000003855,0.9471643821316207,4,4,0.9902453888366566
Gm7904,0.005300619500000048,0.9472326701864238,4,4,0.9902827887957477
Gm72939,-0.009891697000000033,0.94730302647696,4,4,0.9903160434102045
Krtap4-21,0.007343166000000012,0.9474335157595422,4,4,0.9903160434102045
Krtap4-20,0.007343166000000012,0.9474335157595422,4,4,0.9903160434102045
Krtap4-13,0.007343166000000012,0.9474335157595422,4,4,0.9903160434102045
Gm35256,0.006432059874999993,0.9475525989794915,4,4,0.9903160434102045
Kndc1,0.007072118500000224,0.947556508847381,4,4,0.9903160434102045
Pramel7,-0.004906813499999996,0.9475777788149722,4,4,0.9903160434102045
Paip1,-0.006341257750000051,0.9475934938694,4,4,0.9903160434102045
Lep,-0.003852178999999999,0.947614222428468,4,4,0.9903160434102045
Paqr3,0.009214894000000029,0.9476532565425733,4,4,0.9903160434102045
Rfc2,-0.006753815750000003,0.9476677127094252,4,4,0.9903160434102045
Lamp1,-0.005608784749999984,0.9476979975288586,4,4,0.9903160434102045
Ap2s1,0.009308874750000085,0.9477132317743124,4,4,0.9903160434102045
Picalm,-0.006989751750000023,0.9477197071589776,4,4,0.9903160434102045
Wincr1,-0.006296525500000007,0.947755830191612,4,4,0.9903198121355794
Mrpl24,-0.00317967825000004,0.9479246633781673,4,4,0.9904518932999687
Gm2449,0.007757298999999995,0.9479780036039749,4,4,0.9904518932999687
Psmc6,-0.003435688500000089,0.9480045078522876,4,4,0.9904518932999687
Gba1,-0.00971415650000007,0.9480123174936756,4,4,0.9904518932999687
Marveld1,0.005746830624999921,0.9481497946465677,4,4,0.9905615445168724
Actl6b,-0.011426271249999953,0.9481891237996889,4,4,0.9905686534642514
Hdlbp,-0.0043081567500000695,0.9482705594204999,4,4,0.9905888823192331
Pxmp4,0.004483598374999953,0.9482735376942883,4,4,0.9905888823192331
Mapk3,0.008985290000000035,0.948323461588216,4,4,0.9906068720659358
Gm2888,0.009112388499999957,0.9484265916540708,4,4,0.9906068720659358
Zfp992,0.006911727250000055,0.948458924807308,4,4,0.9906068720659358
Or5d38,-0.004642561000000003,0.9484603135610332,4,4,0.9906068720659358
Gm74456,-0.023376284499999844,0.9484980233122804,4,4,0.9906068720659358
Gm12241,-0.023376284499999844,0.9484980233122804,4,4,0.9906068720659358
Mex3c,0.0047192475,0.9485551982860871,4,4,0.9906068720659358
Gm63895,-0.02004645025000007,0.948565864016687,4,4,0.9906068720659358
Gm28455,0.007160256000000004,0.9485834914936615,4,4,0.9906068720659358
Gm15294,0.007385135250000063,0.9487486901400644,4,4,0.9906831588871693
Gm10076,-0.008789584999999989,0.9487541271099968,4,4,0.9906831588871693
Rpl41,-0.008789584999999989,0.9487541271099968,4,4,0.9906831588871693
Mir6966,-0.005186926750000001,0.9488345744605786,4,4,0.9906992286253002
Ciao3,-0.005186926750000001,0.9488345744605786,4,4,0.9906992286253002
Vmn1r200,0.00487155,0.9489079269237621,4,4,0.990701755062432
Kir3dl2,0.0055766678749999896,0.948933459708646,4,4,0.990701755062432
Ptchd1,0.006782007500000076,0.9490486622987634,4,4,0.990701755062432
Gm47552,-0.0029209842499999996,0.9490734821211229,4,4,0.990701755062432
Chmp3,-0.007036898249999979,0.9490880384724356,4,4,0.990701755062432
Gm5873,-0.005822656999999953,0.9491030562653147,4,4,0.990701755062432
Naip3-ps1,-0.00460169850000014,0.9491260014656254,4,4,0.990701755062432
Gm12173,0.005984897500000003,0.9491303925841593,4,4,0.990701755062432
Sec14l4,0.01346174,0.9492526420350251,4,4,0.990701755062432
Rpl21-ps15,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Gm41780,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Rpl21-ps6,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Gm14648,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Gm13653,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Gm10163,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Gm10045,0.005572454750000122,0.949477264231531,4,4,0.990701755062432
Mrps18a,-0.00415475575000001,0.9494854162978327,4,4,0.990701755062432
Gm25184,0.004777620500000079,0.9495123129901204,4,4,0.990701755062432
Mir697,0.0043144195,0.949518041845144,4,4,0.990701755062432
Sf3a3,0.0043144195,0.949518041845144,4,4,0.990701755062432
Or1e17,-0.005282389250000019,0.9495201021234695,4,4,0.990701755062432
Cfhr1,-0.004547612000000006,0.9495802562905951,4,4,0.9907041553692953
Rasef,0.004181239499999975,0.9495980317199122,4,4,0.9907041553692953
Nmur1,-0.0038496587499999985,0.9496215973263393,4,4,0.9907041553692953
Mthfsl,0.004209055999999989,0.949652518776307,4,4,0.9907041553692953
Spns3,-0.005245557750000129,0.9497316424176214,4,4,0.9907426142071831
Gpr37l1,0.007279699750000201,0.9497544445886825,4,4,0.9907426142071831
Eif3k,0.0027707667500000005,0.9498752236335556,4,4,0.990834668321525
Gm36377,-0.005112236250000013,0.9499090353023358,4,4,0.9908360017524468
Spesp1,0.004046464499999999,0.9500244584894899,4,4,0.9908845225344776
Gm35625,-0.004391144999999999,0.9500313677101876,4,4,0.9908845225344776
Pgbd5,-0.003208011249999032,0.9500847632061185,4,4,0.9908845225344776
Fam81b,-0.0166172,0.9500856917209026,4,4,0.9908845225344776
Gm6801,-0.0075028197500000005,0.9501317218155184,4,4,0.9908985967062778
Or5d37,0.006263259749999986,0.9502350336574918,4,4,0.9909293556038513
5730403I07Rik,0.006508731749999996,0.9502553464231431,4,4,0.9909293556038513
Gtf2h2,0.007974389749999977,0.9502899756487362,4,4,0.9909293556038513
Esrp1,0.003987044500000009,0.9503075851645735,4,4,0.9909293556038513
1700028N14Rik,-0.007317449499999906,0.9503238973757975,4,4,0.9909293556038513
Gm9575,-0.006911002750000006,0.9504311690417278,4,4,0.9910014900120675
Gm15393,0.004770093625000027,0.9504581535084217,4,4,0.9910014900120675
Erg28,-0.0039517207499999984,0.950540282875443,4,4,0.9910531941821401
Rab7,-0.015973739000000015,0.9505872029761514,4,4,0.991068186150954
Nap1l5,-0.013823489625000462,0.9506268209625828,4,4,0.9910755642774252
Cdc42,-0.004317653624999973,0.9507278536227496,4,4,0.9911055827163323
Zfp511,-0.005943385749999752,0.9507561130547817,4,4,0.9911055827163323
Megf10,0.01152352224999964,0.95076867356002,4,4,0.9911055827163323
Mrps36,-0.003337309874999972,0.9507857831042514,4,4,0.9911055827163323
Gm16024,-0.005659185999999927,0.9508809278420058,4,4,0.9911708377834257
Rgs13,-0.018298690500000103,0.9509162368586115,4,4,0.9911737194895743
Sergef,0.007770633250000013,0.9510008011866029,4,4,0.9912279397994243
Hps6,0.003869200750000079,0.9510507275263224,4,4,0.9912460544656814
Asprv1,0.009547024500000001,0.9512359985693413,4,4,0.9913633860612295
Trgv1,0.009697160250000003,0.9512444900379502,4,4,0.9913633860612295
Sdf2,0.0036390216249999885,0.9512609533180121,4,4,0.9913633860612295
Cd180,0.005657115000000004,0.9513352683040002,4,4,0.9914069095454792
Clec1a,0.0076279244999999385,0.9514297266574966,4,4,0.9914669330107683
Tnmd,0.003972780999999995,0.951457973834572,4,4,0.9914669330107683
Cyp2d38-ps,-0.008322418750000001,0.9514958847909957,4,4,0.9914725149580732
Pnma8a,0.011250447249999684,0.9515650505940667,4,4,0.9914995087872057
Tbkbp1,0.008752177999999944,0.9516225369582652,4,4,0.9914995087872057
Gm7247,0.0060470507500000326,0.9516479232472642,4,4,0.9914995087872057
Lama1,0.018165660250000215,0.9516848686990909,4,4,0.9914995087872057
Gm63370,0.006681025000000007,0.9516871809478404,4,4,0.9914995087872057
Cd14,-0.013158050749999983,0.9517581814031575,4,4,0.9914995087872057
Cfap74,-0.008908562750000001,0.9517867643116326,4,4,0.9914995087872057
Atp2a2,-0.0084087002500004,0.9518017647493819,4,4,0.9914995087872057
Zfp579,0.009625300999999989,0.9518147865252015,4,4,0.9914995087872057
Rcc2,0.00538522137499986,0.9518695936123676,4,4,0.99152268770293
Nrn1l,0.009596715499999992,0.9519955341585481,4,4,0.9915865612581146
Gm5458,0.010008710499999962,0.9519960979347829,4,4,0.9915865612581146
Frmd6,-0.005433984500000016,0.9520325323527887,4,4,0.9915865612581146
Gm10731,0.004549713750000007,0.9520611447435576,4,4,0.9915865612581146
Gk2,0.009152371,0.9521157728827299,4,4,0.9916077910200248
Cyp2j9,-0.024832320499999838,0.9521466456721042,4,4,0.9916077910200248
Frem3,0.00754548862499993,0.9521921532874531,4,4,0.9916159593330283
Ptgr1,-0.00877310874999937,0.9522196068641235,4,4,0.9916159593330283
1700020A23Rik,-0.006581728500000009,0.9522647281891417,4,4,0.9916290409863747
Pcdh12,0.01182888474999999,0.952380483371563,4,4,0.991663849405841
Gabpa,-0.006165921000000019,0.9523826084802787,4,4,0.991663849405841
Adat1,0.008428108749999996,0.9523958364565553,4,4,0.991663849405841
4930518P08Rik,0.007628205750000002,0.9524761595593167,4,4,0.9917135795541538
Klhl6,-0.00477130575000001,0.9525501900537484,4,4,0.9917151694271371
Vipas39,-0.0031305217499999483,0.9526459854080565,4,4,0.9917151694271371
Cds2,-0.004986433374999981,0.9526745171009019,4,4,0.9917151694271371
Hdac1-ps,0.0077545007499999485,0.9527039610362806,4,4,0.9917151694271371
Gm66893,0.008225302249999955,0.9528036612770007,4,4,0.9917151694271371
Gm54545,0.008225302249999955,0.9528036612770007,4,4,0.9917151694271371
H1f10,0.008225302249999955,0.9528036612770007,4,4,0.9917151694271371
Gm32768,-0.006620078500000005,0.9528927478838813,4,4,0.9917151694271371
Gfpt2,-0.009033402999999995,0.9529013308705396,4,4,0.9917151694271371
Or4n4,-0.005103665499999993,0.9529765071407543,4,4,0.9917151694271371
Oxt,-0.00844376574999997,0.953018104636534,4,4,0.9917151694271371
Prop1,0.004645204749999965,0.9530494970000238,4,4,0.9917151694271371
Nyap2,-0.007434256749999979,0.9530559548821345,4,4,0.9917151694271371
Zfp24,0.003980688499999996,0.9530897271416238,4,4,0.9917151694271371
Ino80e,0.005220984749999991,0.9530902472833271,4,4,0.9917151694271371
Sgo2b,-0.009455928749999995,0.9530905667135345,4,4,0.9917151694271371
Ndufa10,0.005039153500000004,0.9530909619729957,4,4,0.9917151694271371
9930022D16Rik,-0.005731019250000011,0.9531152569631615,4,4,0.9917151694271371
Gm6847,0.00643184674999997,0.9532740885325949,4,4,0.9917151694271371
Camk2g,0.012664144250000176,0.9532753789095982,4,4,0.9917151694271371
Pfkfb4,0.00406983675,0.9532798001953988,4,4,0.9917151694271371
Gabre,0.003383114374999996,0.953411655688509,4,4,0.9917151694271371
Ly75,0.006412370000000056,0.9535043124312591,4,4,0.9917151694271371
Vis1,0.0032752622499999965,0.9535092502331513,4,4,0.9917151694271371
Gm56478,0.0032752622499999965,0.9535092502331513,4,4,0.9917151694271371
Ighv1-54,-0.0049613607500000045,0.9535860720110939,4,4,0.9917151694271371
Clca1,-0.006419829499999995,0.9536023617439018,4,4,0.9917151694271371
Or52a24,-0.0063176557499999945,0.9536302495901814,4,4,0.9917151694271371
Rnase9,-0.003498081000000014,0.9536876155881933,4,4,0.9917151694271371
Gm71171,0.0034042241250000077,0.9537086629485416,4,4,0.9917151694271371
Gm71174,0.0034042241250000077,0.9537086629485416,4,4,0.9917151694271371
Gm6159,0.002358771999999995,0.9537330304812561,4,4,0.9917151694271371
Srd5a2,0.004843827749999974,0.9538507214029395,4,4,0.9917151694271371
Rassf4,0.007963538999999908,0.9538566111097679,4,4,0.9917151694271371
Gm59433,0.006833788750000014,0.95386282492705,4,4,0.9917151694271371
4921508M14Rik,0.006833788750000014,0.95386282492705,4,4,0.9917151694271371
Commd10,-0.007229501999999943,0.9538762786479797,4,4,0.9917151694271371
Slc35f2,0.0037069137500000404,0.9538764056171338,4,4,0.9917151694271371
Cd209a,-0.00895500662500004,0.9539047387047517,4,4,0.9917151694271371
Gm6293,-0.005899146249999931,0.9539850030371454,4,4,0.9917151694271371
Chd7,0.008847245249999955,0.9539908723688201,4,4,0.9917151694271371
Pakap,0.006744560749999962,0.9539965898388325,4,4,0.9917151694271371
Hspa14,0.005796030750000014,0.9540902979327106,4,4,0.9917151694271371
Chrnb1,-0.004839655249999852,0.9541043706942574,4,4,0.9917151694271371
Porcn,-0.006218541249999987,0.9541660284573843,4,4,0.9917151694271371
Mettl21a,-0.00424684362499983,0.9542140861974125,4,4,0.9917151694271371
Cnn2,0.008422666375000443,0.9542497748397429,4,4,0.9917151694271371
Or52n5,0.007581064750000005,0.9543833134751758,4,4,0.9917151694271371
Fign,-0.009427914999999953,0.9544236649190944,4,4,0.9917151694271371
Nbn,-0.007157526750000032,0.9544753037792455,4,4,0.9917151694271371
Pgbd1,-0.007127356000000029,0.9545133674271339,4,4,0.9917151694271371
Tafa4,-0.005842014749999985,0.9545157520643941,4,4,0.9917151694271371
Gm49510,-0.003805116249999907,0.9545360047203232,4,4,0.9917151694271371
1700022A21Rik,-0.012523864499999982,0.9546679425820095,4,4,0.9917151694271371
Gm9068,0.004953898749999994,0.9546756226380453,4,4,0.9917151694271371
Odf2,0.008293000875000012,0.9547382125633989,4,4,0.9917151694271371
Smpd5,-0.004099845500000032,0.9547484967280173,4,4,0.9917151694271371
Ush2a,0.004922587000000004,0.9547940787385041,4,4,0.9917151694271371
4930467D21Rik,0.0059901992499999945,0.9548529874325294,4,4,0.9917151694271371
1500015A07Rik,-0.010832008000000004,0.9549210625425585,4,4,0.9917151694271371
Sh2d3c,-0.011996186000000186,0.9549314892135827,4,4,0.9917151694271371
9530077C14Rik,0.008007369500000028,0.9549338627218162,4,4,0.9917151694271371
Gm12690,-0.005306757750000002,0.9550204216017991,4,4,0.9917151694271371
Gm66603,0.004304390999999963,0.9550743074030255,4,4,0.9917151694271371
Gm43154,0.004304390999999963,0.9550743074030255,4,4,0.9917151694271371
Pih1d1,0.005080683249999995,0.9551069745742465,4,4,0.9917151694271371
Gm57085,-0.004123286750000003,0.9551307780059932,4,4,0.9917151694271371
Mos,-0.004123286750000003,0.9551307780059932,4,4,0.9917151694271371
Clip2,-0.008377116999999767,0.9551651026001116,4,4,0.9917151694271371
Parail,0.002706789875000004,0.9551830882694661,4,4,0.9917151694271371
Gm14307,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm14297,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm14298,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm14301,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm14392,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm16356,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm16357,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm16358,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm16359,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
Gm16362,0.006922046749999966,0.9551892340229615,4,4,0.9917151694271371
